performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.742296918767507,0.5208333333333334,0.35204675241770156,0.4672897196261682,0.7904411764705882,0.5882352941176471,0.7493079584775086,"[[215  57]
 [ 35  50]]"
1,0.7002801120448179,0.4153005464480874,0.21547493386618213,0.3917525773195876,0.7822878228782287,0.4418604651162791,0.7117695014159444,"[[212  59]
 [ 48  38]]"
2,0.6974789915966386,0.47572815533980584,0.2650296505612054,0.44954128440366975,0.7692307692307693,0.5051546391752577,0.7261697065820778,"[[200  60]
 [ 48  49]]"
3,0.6862745098039216,0.4042553191489361,0.2129868178690865,0.3333333333333333,0.7314487632508834,0.5135135135135135,0.71339891127877,"[[207  76]
 [ 36  38]]"
4,0.7142857142857143,0.46875,0.2921432560828928,0.39473684210526316,0.7526881720430108,0.5769230769230769,0.7630962227736422,"[[210  69]
 [ 33  45]]"

metrics_summary
mean,0.7081232492997198,0.45697347085403256,0.26753628215941366,0.4073307513576044,0.765219340774696,0.5251373977691548,0.7327484601055886
std,0.01927691936592187,0.04262474167078816,0.05184560539021166,0.04744198753580479,0.02117095997597274,0.05316497705693128,0.02026329405951792

parameters
logs_file_path,../heliyon_results/results_scenario_II/only_hospitalized_XGBoost_Classifier_3200_features_vgg_16_fc6_Oversampling.csv
experiment_name,only_hospitalized_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/only_hospitalized_vgg_16_fc6_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,3200
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
