performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7946859903381642,0.8759124087591242,0.287854105556604,0.9009009009009009,0.46774193548387094,0.8522727272727273,0.7291972140762464,"[[ 29  33]
 [ 52 300]]"
1,0.8019323671497585,0.8808139534883721,0.30578983370925095,0.9126506024096386,0.5,0.851123595505618,0.7417667570709028,"[[ 29  29]
 [ 53 303]]"
2,0.7681159420289855,0.8571428571428572,0.261545827761002,0.9056603773584906,0.5,0.8135593220338984,0.751412429378531,"[[ 30  30]
 [ 66 288]]"
3,0.7922705314009661,0.8742690058479533,0.3001380950262104,0.9228395061728395,0.5370370370370371,0.8305555555555556,0.7271862139917695,"[[ 29  25]
 [ 61 299]]"
4,0.7777777777777778,0.8647058823529413,0.27230555672781637,0.9216300940438872,0.5283018867924528,0.814404432132964,0.7029739194062615,"[[ 28  25]
 [ 67 294]]"

metrics_summary
mean,0.7869565217391303,0.8705688215182497,0.28552668375617674,0.9127362961771512,0.5066161718626722,0.8323831265001527,0.7305073067847422
std,0.012259495208163792,0.008506921803158422,0.016609546241371512,0.008617738039723497,0.024472241353175408,0.01689799087896133,0.016337887208484024

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_1660_features_vgg_16_fc7_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc7_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,1660
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
