performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8067632850241546,0.8847262247838616,0.2896242079950639,0.8976608187134503,0.43548387096774194,0.8721590909090909,0.698428335777126,"[[ 27  35]
 [ 45 307]]"
1,0.7874396135265701,0.8705882352941177,0.29342677529691746,0.9135802469135802,0.5172413793103449,0.8314606741573034,0.7291505230530803,"[[ 30  28]
 [ 60 296]]"
2,0.8067632850241546,0.8837209302325582,0.31985967249451436,0.9101796407185628,0.5,0.8587570621468926,0.7800847457627118,"[[ 30  30]
 [ 50 304]]"
3,0.7777777777777778,0.8647058823529411,0.2694598287143747,0.91875,0.5185185185185185,0.8166666666666667,0.7452417695473251,"[[ 28  26]
 [ 66 294]]"
4,0.7971014492753623,0.8757396449704142,0.36144906601975635,0.9396825396825397,0.6415094339622641,0.8199445983379502,0.7368421052631579,"[[ 34  19]
 [ 65 296]]"

metrics_summary
mean,0.7951690821256039,0.8758961835267787,0.30676391010412535,0.9159706492056265,0.5225506405517739,0.8397976184435809,0.7379494958806803
std,0.011267539893420872,0.0076500712249340875,0.031702392060185436,0.01374393128544086,0.06676045917726259,0.0219335969832949,0.026340565182174307

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_3040_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,3040
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
