performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.751207729468599,0.8427480916030534,0.28081514320068424,0.9108910891089109,0.5645161290322581,0.7840909090909091,0.7198955278592376,"[[ 35  27]
 [ 76 276]]"
1,0.7729468599033816,0.8601190476190477,0.2827551129709331,0.9145569620253164,0.5344827586206896,0.8117977528089888,0.7708252615265401,"[[ 31  27]
 [ 67 289]]"
2,0.7584541062801933,0.8511904761904763,0.2290293194447693,0.89937106918239,0.4666666666666667,0.807909604519774,0.7312146892655367,"[[ 28  32]
 [ 68 286]]"
3,0.7657004830917874,0.8567208271787298,0.24295330785707084,0.9148264984227129,0.5,0.8055555555555556,0.7296810699588477,"[[ 27  27]
 [ 70 290]]"
4,0.7367149758454107,0.8340943683409435,0.25453499411292035,0.9256756756756757,0.5849056603773585,0.7590027700831025,0.7102911200543564,"[[ 31  22]
 [ 87 274]]"

metrics_summary
mean,0.7570048309178744,0.8489745621864501,0.2580175755172756,0.9130642588830012,0.5301142429393946,0.7936713184116659,0.7323815337329037
std,0.012467138068177695,0.009479488979549398,0.0210288105942878,0.00844520687051416,0.042748416774336315,0.01983040087195509,0.02064200066100086

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_580_features_vgg_16_fc8_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc8_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc8_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,580
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
