performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7729468599033816,0.8605341246290801,0.26413239022184815,0.9006211180124224,0.4838709677419355,0.8238636363636364,0.720216275659824,"[[ 30  32]
 [ 62 290]]"
1,0.782608695652174,0.868421052631579,0.25648708735371656,0.9054878048780488,0.46551724137931033,0.8342696629213483,0.742469004261914,"[[ 27  31]
 [ 59 297]]"
2,0.8309178743961353,0.8979591836734694,0.4151942669460893,0.927710843373494,0.6,0.8700564971751412,0.7855461393596987,"[[ 36  24]
 [ 46 308]]"
3,0.7971014492753623,0.877906976744186,0.29670545568677636,0.9207317073170732,0.5185185185185185,0.8388888888888889,0.7160493827160493,"[[ 28  26]
 [ 58 302]]"
4,0.782608695652174,0.8672566371681416,0.3000990947560896,0.9274447949526814,0.5660377358490566,0.814404432132964,0.7090628756598546,"[[ 30  23]
 [ 67 294]]"

metrics_summary
mean,0.7932367149758454,0.8744155949692912,0.306523658992904,0.916399253706744,0.5267888926977642,0.8362966234963958,0.7346687355314682
std,0.020358751213242012,0.01301053995200046,0.05700465129115648,0.011284817039012573,0.05012963304873336,0.01889129265867872,0.02778693350457823

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_2080_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,2080
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
