performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7801932367149759,0.8659793814432989,0.2653579880976608,0.8990825688073395,0.46774193548387094,0.8352272727272727,0.739896444281525,"[[ 29  33]
 [ 58 294]]"
1,0.7946859903381642,0.8740740740740741,0.3424379828258811,0.9247648902821317,0.5862068965517241,0.8286516853932584,0.7350590856257264,"[[ 34  24]
 [ 61 295]]"
2,0.7874396135265701,0.8682634730538923,0.34478079845781723,0.9235668789808917,0.6,0.8192090395480226,0.7684557438794728,"[[ 36  24]
 [ 64 290]]"
3,0.7463768115942029,0.8425787106446777,0.23007308747368224,0.9153094462540716,0.5185185185185185,0.7805555555555556,0.729295267489712,"[[ 28  26]
 [ 79 281]]"
4,0.7705314009661836,0.8596750369276218,0.26284282170523493,0.9208860759493671,0.5283018867924528,0.8060941828254847,0.7178696492970261,"[[ 28  25]
 [ 70 291]]"

metrics_summary
mean,0.7758454106280193,0.862114135228713,0.2890985357120553,0.9167219720547604,0.5401538474693133,0.8139475472099187,0.7381152381146924
std,0.01676265852453863,0.010801635388895935,0.04622248513802957,0.009402391416521605,0.04807179366446721,0.01935676697298573,0.01685665922955542

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_640_features_vgg_16_fc7_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc7_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,640
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
