performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.785024154589372,0.8689248895434462,0.28197296194406607,0.9021406727828746,0.4838709677419355,0.8380681818181818,0.7096774193548386,"[[ 30  32]
 [ 57 295]]"
1,0.7995169082125604,0.8791848617176127,0.30196571753873275,0.9123867069486404,0.5,0.848314606741573,0.7314994188299109,"[[ 29  29]
 [ 54 302]]"
2,0.7946859903381642,0.875912408759124,0.29085587877381724,0.9063444108761329,0.48333333333333334,0.847457627118644,0.7764595103578154,"[[ 29  31]
 [ 54 300]]"
3,0.8115942028985508,0.8882521489971347,0.2980306655152449,0.9171597633136095,0.48148148148148145,0.8611111111111112,0.7266460905349794,"[[ 26  28]
 [ 50 310]]"
4,0.7946859903381642,0.876632801161103,0.2849576405724595,0.9207317073170732,0.5094339622641509,0.8365650969529086,0.7266764229341973,"[[ 27  26]
 [ 59 302]]"

metrics_summary
mean,0.7971014492753623,0.8777814220356841,0.29155657286886405,0.9117526522476661,0.49162394896418027,0.8463033247484837,0.7341917724023483
std,0.008641808608694847,0.006242699325926366,0.007565006891965798,0.006810308793983685,0.01112715126803186,0.00880112340397193,0.022397239729220964

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_1860_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,1860
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
