performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7681159420289855,0.8579881656804734,0.2383186530351539,0.8950617283950617,0.45161290322580644,0.8238636363636364,0.7524514296187684,"[[ 28  34]
 [ 62 290]]"
1,0.7971014492753623,0.8761061946902654,0.3366476299081195,0.922360248447205,0.5689655172413793,0.8342696629213483,0.7578700116234017,"[[ 33  25]
 [ 59 297]]"
2,0.7632850241545893,0.851963746223565,0.29301285353851575,0.9155844155844156,0.5666666666666667,0.7966101694915254,0.7560028248587569,"[[ 34  26]
 [ 72 282]]"
3,0.7657004830917874,0.8558692421991084,0.26429740728439477,0.9201277955271565,0.5370370370370371,0.8,0.7165637860082305,"[[ 29  25]
 [ 72 288]]"
4,0.7632850241545893,0.8541666666666666,0.26445513137525384,0.9228295819935691,0.5471698113207547,0.7950138504155124,0.7184968379240056,"[[ 29  24]
 [ 74 287]]"

metrics_summary
mean,0.7714975845410627,0.8592188030920157,0.27934633502828754,0.9151927539894815,0.5342903870983289,0.8099514638384046,0.7402769780066326
std,0.012926655227304025,0.008672692249024049,0.03347148334120433,0.010387110705410074,0.04303388925673085,0.01603170242462359,0.018663999249278865

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_480_features_vgg_16_fc7_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc7_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,480
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
