performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7922705314009661,0.8750000000000001,0.26518082729549886,0.8958333333333334,0.43548387096774194,0.8551136363636364,0.7426915322580646,"[[ 27  35]
 [ 51 301]]"
1,0.785024154589372,0.869309838472834,0.2800491902669016,0.9107692307692308,0.5,0.8314606741573034,0.7571919798527702,"[[ 29  29]
 [ 60 296]]"
2,0.7753623188405797,0.865021770682148,0.20169557318059916,0.8895522388059701,0.38333333333333336,0.8418079096045198,0.7353578154425613,"[[ 23  37]
 [ 56 298]]"
3,0.7898550724637681,0.8726207906295753,0.2966870834474022,0.9226006191950464,0.5370370370370371,0.8277777777777777,0.7518004115226339,"[[ 29  25]
 [ 62 298]]"
4,0.8019323671497585,0.879765395894428,0.34808523194955465,0.9345794392523364,0.6037735849056604,0.8310249307479224,0.7146030418648409,"[[ 32  21]
 [ 61 300]]"

metrics_summary
mean,0.7888888888888889,0.8723435591357971,0.2783395812279913,0.9106669722711833,0.4919255652487545,0.837436985730232,0.7403289561881742
std,0.00872244931655448,0.005000584834972672,0.04743725575948954,0.016613833249879938,0.07692614454177804,0.010016985579623156,0.014886722462472557

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_3640_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,3640
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
