performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8164251207729468,0.8895348837209303,0.3517346450977194,0.9107142857142857,0.5161290322580645,0.8693181818181818,0.7544675586510264,"[[ 32  30]
 [ 46 306]]"
1,0.785024154589372,0.8715728715728717,0.2184277219905235,0.8961424332344213,0.39655172413793105,0.848314606741573,0.718108291359938,"[[ 23  35]
 [ 54 302]]"
2,0.7898550724637681,0.8695652173913043,0.35727864988175406,0.9265175718849841,0.6166666666666667,0.8192090395480226,0.7796610169491525,"[[ 37  23]
 [ 64 290]]"
3,0.782608695652174,0.8672566371681416,0.29703064026773673,0.9245283018867925,0.5555555555555556,0.8166666666666667,0.7406635802469136,"[[ 30  24]
 [ 66 294]]"
4,0.7657004830917874,0.8579795021961932,0.2125382652725757,0.9099378881987578,0.4528301886792453,0.8116343490304709,0.6991062562065541,"[[ 24  29]
 [ 68 293]]"

metrics_summary
mean,0.7879227053140097,0.8711818224098883,0.28740198450206184,0.9135680961838482,0.5075466334594927,0.8330285687609831,0.738401340682717
std,0.01641090604006089,0.010288921507406045,0.06241181929993284,0.011070604350471455,0.07694082796771799,0.02221262181136906,0.028005404792888183

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_2580_features_vgg_16_fc7_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc7_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,2580
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
