performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7874396135265701,0.8698224852071006,0.30396331195501664,0.9074074074074074,0.5161290322580645,0.8352272727272727,0.7537802419354839,"[[ 32  30]
 [ 58 294]]"
1,0.7874396135265701,0.8698224852071006,0.3128195728859927,0.91875,0.5517241379310345,0.8258426966292135,0.7534143742735373,"[[ 32  26]
 [ 62 294]]"
2,0.782608695652174,0.8656716417910448,0.3195715538752286,0.9177215189873418,0.5666666666666667,0.8192090395480226,0.7851459510357816,"[[ 34  26]
 [ 64 290]]"
3,0.7922705314009661,0.8739002932551319,0.3105295017040594,0.9254658385093167,0.5555555555555556,0.8277777777777777,0.7519547325102881,"[[ 30  24]
 [ 62 298]]"
4,0.785024154589372,0.8689248895434463,0.30337636544190666,0.9276729559748428,0.5660377358490566,0.817174515235457,0.7137667903622015,"[[ 30  23]
 [ 66 295]]"

metrics_summary
mean,0.7869565217391304,0.869628359000765,0.3100520611724408,0.9194035441757817,0.5512226256520756,0.8250462603835487,0.7516124180234585
std,0.0032044683964786245,0.0026258435824199986,0.006002426049251502,0.0071034950577676505,0.01848562677556624,0.006446487866592936,0.02264885452031384

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_840_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,840
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
