performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7801932367149759,0.8667642752562226,0.2463435032871837,0.8942598187311178,0.43548387096774194,0.8409090909090909,0.7169171554252199,"[[ 27  35]
 [ 56 296]]"
1,0.7753623188405797,0.8626292466765141,0.2663175940268311,0.9096573208722741,0.5,0.8202247191011236,0.7390061991476171,"[[ 29  29]
 [ 64 292]]"
2,0.8043478260869565,0.8810572687224669,0.34342712088239763,0.9174311926605505,0.55,0.847457627118644,0.7590630885122409,"[[ 33  27]
 [ 54 300]]"
3,0.785024154589372,0.8693098384728342,0.28990927504231007,0.9221183800623053,0.5370370370370371,0.8222222222222222,0.7311471193415637,"[[ 29  25]
 [ 64 296]]"
4,0.8067632850241546,0.8830409356725145,0.35526826615038765,0.934984520123839,0.6037735849056604,0.8365650969529086,0.733209637798568,"[[ 32  21]
 [ 59 302]]"

metrics_summary
mean,0.7903381642512077,0.8725603129601105,0.30025315187782203,0.9156902464900174,0.5252588985820879,0.8334757512607979,0.735868640045042
std,0.012817873585914593,0.008060116930339303,0.04255707340464994,0.013507629068695143,0.055880175651229165,0.010606820605207368,0.013684652255831552

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_3560_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,3560
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
