performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7874396135265701,0.8705882352941177,0.28567378233972,0.9024390243902439,0.4838709677419355,0.8409090909090909,0.7491293988269794,"[[ 30  32]
 [ 56 296]]"
1,0.7801932367149759,0.8635682158920539,0.3311294823037718,0.9260450160771704,0.603448275862069,0.8089887640449438,0.7956460674157304,"[[ 35  23]
 [ 68 288]]"
2,0.7705314009661836,0.8571428571428571,0.3027130031166035,0.9163987138263665,0.5666666666666667,0.8050847457627118,0.7394303201506591,"[[ 34  26]
 [ 69 285]]"
3,0.7995169082125604,0.8791848617176128,0.31075412750402576,0.9235474006116208,0.5370370370370371,0.8388888888888889,0.7373713991769547,"[[ 29  25]
 [ 58 302]]"
4,0.7632850241545893,0.8528528528528528,0.29622658507292127,0.9311475409836065,0.6037735849056604,0.7867036011080333,0.732451784874301,"[[ 32  21]
 [ 77 284]]"

metrics_summary
mean,0.7801932367149759,0.8646674045798989,0.30529939606740847,0.9199155391778018,0.5589593064426737,0.8161150181427338,0.7508057940889249
std,0.012689783127114706,0.009415131018808203,0.01530436207131603,0.009947013609844738,0.045090655041838706,0.020836876403812585,0.023066054891629533

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_820_features_vgg_16_fc8_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc8_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc8_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,820
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
