performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.751207729468599,0.8441754916792739,0.25321529850975477,0.9029126213592233,0.5161290322580645,0.7926136363636364,0.7281433284457478,"[[ 32  30]
 [ 73 279]]"
1,0.7632850241545893,0.8541666666666667,0.25001088450380965,0.9082278481012658,0.5,0.8061797752808989,0.7481354126307632,"[[ 29  29]
 [ 69 287]]"
2,0.7753623188405797,0.8597285067873303,0.32775494759414653,0.9223300970873787,0.6,0.8050847457627118,0.7934557438794727,"[[ 36  24]
 [ 69 285]]"
3,0.7705314009661836,0.8579970104633782,0.301739788363834,0.9288025889967637,0.5925925925925926,0.7972222222222223,0.7406893004115226,"[[ 32  22]
 [ 73 287]]"
4,0.714975845410628,0.8206686930091185,0.1769651617919408,0.9090909090909091,0.49056603773584906,0.7479224376731302,0.667642293419746,"[[ 26  27]
 [ 91 270]]"

metrics_summary
mean,0.7550724637681159,0.8473472737211536,0.26193721615269716,0.914272812927108,0.5398575325173012,0.78980456346052,0.7356132157574504
std,0.021636904035322417,0.014387653145615872,0.0516812882637002,0.009679689047133788,0.04686025829370195,0.021534421496298986,0.04050722308276397

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_300_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,300
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
