performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7705314009661836,0.8579970104633782,0.27925170260164006,0.9053627760252366,0.5161290322580645,0.8153409090909091,0.7227135263929619,"[[ 32  30]
 [ 65 287]]"
1,0.782608695652174,0.8688046647230321,0.24627885705916377,0.9030303030303031,0.4482758620689655,0.8370786516853933,0.723241960480434,"[[ 26  32]
 [ 58 298]]"
2,0.7657004830917874,0.8558692421991084,0.24855331858118213,0.9028213166144201,0.48333333333333334,0.8135593220338984,0.74719868173258,"[[ 29  31]
 [ 66 288]]"
3,0.7874396135265701,0.872093023255814,0.2613467744391294,0.9146341463414634,0.48148148148148145,0.8333333333333334,0.7322788065843622,"[[ 26  28]
 [ 60 300]]"
4,0.7584541062801933,0.8520710059171598,0.22585961006127486,0.9142857142857143,0.49056603773584906,0.7977839335180056,0.7073642397951184,"[[ 26  27]
 [ 73 288]]"

metrics_summary
mean,0.7729468599033817,0.8613669893116984,0.25225805254847805,0.9080268512594275,0.4839571493755388,0.819419229932308,0.7265594429970913
std,0.010693692570617726,0.0077248185443844755,0.017650017603482584,0.005328979202111483,0.021718102105830524,0.014314431336981067,0.013060948557920062

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_720_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,720
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
