performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7971014492753623,0.8764705882352941,0.31904538106676406,0.9085365853658537,0.5161290322580645,0.8465909090909091,0.7574001099706744,"[[ 32  30]
 [ 54 298]]"
1,0.8019323671497585,0.8808139534883721,0.30578983370925095,0.9126506024096386,0.5,0.851123595505618,0.7387398295234405,"[[ 29  29]
 [ 53 303]]"
2,0.785024154589372,0.8685376661742984,0.2951235863023572,0.9102167182662538,0.5166666666666667,0.8305084745762712,0.790819209039548,"[[ 31  29]
 [ 60 294]]"
3,0.7705314009661836,0.8600883652430044,0.2491761710724463,0.9153605015673981,0.5,0.8111111111111111,0.7437242798353909,"[[ 27  27]
 [ 68 292]]"
4,0.782608695652174,0.8664688427299704,0.3210167864625812,0.9329073482428115,0.6037735849056604,0.8088642659279779,0.7438195787383056,"[[ 32  21]
 [ 69 292]]"

metrics_summary
mean,0.78743961352657,0.8704758831741879,0.29803035172267994,0.9159343511703911,0.5273138567660782,0.8296396712423775,0.7549006014214719
std,0.011121608148039941,0.007355620621287973,0.026174023203546004,0.008793329333491919,0.038927230896488266,0.017461862971027264,0.019001387804312615

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_2780_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,2780
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
