performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.785024154589372,0.8681481481481482,0.30030819748798393,0.9071207430340558,0.5161290322580645,0.8323863636363636,0.7271581744868035,"[[ 32  30]
 [ 59 293]]"
1,0.8067632850241546,0.8830409356725146,0.3422590212506783,0.9207317073170732,0.5517241379310345,0.848314606741573,0.7172849670670283,"[[ 32  26]
 [ 54 302]]"
2,0.7995169082125604,0.877037037037037,0.3538396178768365,0.9221183800623053,0.5833333333333334,0.8361581920903954,0.7852165725047081,"[[ 35  25]
 [ 58 296]]"
3,0.8019323671497585,0.8818443804034581,0.2827412505639371,0.9161676646706587,0.48148148148148145,0.85,0.7388374485596706,"[[ 26  28]
 [ 54 306]]"
4,0.7705314009661836,0.8588410104011889,0.28424762383974755,0.9262820512820513,0.5660377358490566,0.8005540166204986,0.7260231014477605,"[[ 30  23]
 [ 72 289]]"

metrics_summary
mean,0.7927536231884058,0.8737823023324693,0.3126791422038367,0.9184841092732288,0.539741144170594,0.8334826358177662,0.7389040528131943
std,0.013265246587194192,0.00912467632405318,0.029755076432588706,0.006535434623501954,0.036570758687742816,0.01780710564530671,0.024150044929732817

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_1780_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,1780
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
