performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.6946778711484594,0.42328042328042326,0.22056066097276797,0.38461538461538464,0.7647058823529411,0.47058823529411764,0.7097534602076124,"[[208  64]
 [ 45  40]]"
1,0.7030812324929971,0.47,0.2745078563814792,0.41228070175438597,0.7527675276752768,0.5465116279069767,0.7150519179610401,"[[204  67]
 [ 39  47]]"
2,0.6666666666666666,0.47577092511013214,0.24442095986733778,0.4153846153846154,0.7076923076923077,0.5567010309278351,0.7158009516256939,"[[184  76]
 [ 43  54]]"
3,0.6526610644257703,0.37999999999999995,0.1718186585612245,0.30158730158730157,0.6890459363957597,0.5135135135135135,0.6853452392321651,"[[195  88]
 [ 36  38]]"
4,0.7142857142857143,0.49,0.3193569284345564,0.4016393442622951,0.7383512544802867,0.6282051282051282,0.7643598933921516,"[[206  73]
 [ 29  49]]"

metrics_summary
mean,0.6862745098039216,0.4478102696781111,0.24613301284347316,0.38310146952079654,0.7305125817193144,0.5431039071695143,0.7180622924837327
std,0.023030593603467184,0.04063028861992588,0.04969179634160195,0.04215242202612201,0.028164363296318794,0.052101489846516524,0.025679120445906842

parameters
logs_file_path,../heliyon_results/results_scenario_II/only_hospitalized_XGBoost_Classifier_260_features_vgg_16_fc7_Oversampling.csv
experiment_name,only_hospitalized_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/only_hospitalized_vgg_16_fc7_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,260
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
