performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7753623188405797,0.8622222222222222,0.26761621911301015,0.9009287925696594,0.4838709677419355,0.8267045454545454,0.7514204545454547,"[[ 30  32]
 [ 61 291]]"
1,0.8067632850241546,0.8843930635838151,0.30383696201994087,0.9107142857142857,0.4827586206896552,0.8595505617977528,0.7462223944207671,"[[ 28  30]
 [ 50 306]]"
2,0.7657004830917874,0.8558692421991084,0.24855331858118213,0.9028213166144201,0.48333333333333334,0.8135593220338984,0.7417372881355933,"[[ 29  31]
 [ 66 288]]"
3,0.8140096618357487,0.8885672937771346,0.3434866965262208,0.9274924471299094,0.5555555555555556,0.8527777777777777,0.738991769547325,"[[ 30  24]
 [ 53 307]]"
4,0.7753623188405797,0.8614008941877795,0.31147802246763145,0.932258064516129,0.6037735849056604,0.8005540166204986,0.7128782731406471,"[[ 32  21]
 [ 72 289]]"

metrics_summary
mean,0.78743961352657,0.870490543194012,0.2949942437415971,0.9148429813088808,0.5218584124452279,0.8306292447368946,0.7382500359579574
std,0.019202518757827816,0.01330276872208131,0.03348952781699604,0.01279425891782949,0.049601641755113064,0.022531333596545827,0.013367541809587121

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_1000_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,1000
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
