performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7971014492753623,0.8757396449704142,0.336785641414948,0.9135802469135802,0.5483870967741935,0.8409090909090909,0.7574001099706743,"[[ 34  28]
 [ 56 296]]"
1,0.7922705314009661,0.8746355685131195,0.2808883094768467,0.9090909090909091,0.4827586206896552,0.8426966292134831,0.7198033707865169,"[[ 28  30]
 [ 56 300]]"
2,0.7971014492753623,0.8771929824561402,0.3041462685525571,0.9090909090909091,0.5,0.847457627118644,0.7685734463276837,"[[ 30  30]
 [ 54 300]]"
3,0.7971014492753623,0.8786127167630058,0.27541720727734664,0.9156626506024096,0.48148148148148145,0.8444444444444444,0.7386831275720165,"[[ 26  28]
 [ 56 304]]"
4,0.7632850241545893,0.8554572271386431,0.23182541692725536,0.9148264984227129,0.49056603773584906,0.8033240997229917,0.7008048920712904,"[[ 26  27]
 [ 71 290]]"

metrics_summary
mean,0.7893719806763284,0.8723276279682646,0.2858125687297907,0.912450242824104,0.5006386473362359,0.8357663782817308,0.7370529893456363
std,0.013176987146846253,0.008541111042295471,0.03458700078591606,0.002821818913687916,0.024772856576422857,0.016364421413044505,0.024583229133576457

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_1140_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,1140
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
