performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7898550724637681,0.8718703976435934,0.2985879357904713,0.9051987767584098,0.5,0.8409090909090909,0.7267916055718474,"[[ 31  31]
 [ 56 296]]"
1,0.7898550724637681,0.8722466960352422,0.29698962930408707,0.9138461538461539,0.5172413793103449,0.8342696629213483,0.7110131731886866,"[[ 30  28]
 [ 59 297]]"
2,0.7681159420289855,0.857566765578635,0.25185493326664554,0.903125,0.48333333333333334,0.8163841807909604,0.7478578154425612,"[[ 29  31]
 [ 65 289]]"
3,0.7777777777777778,0.8643067846607669,0.28003634990415976,0.9213836477987422,0.5370370370370371,0.8138888888888889,0.709130658436214,"[[ 29  25]
 [ 67 293]]"
4,0.751207729468599,0.8455772113943029,0.2498237973083894,0.9215686274509803,0.5471698113207547,0.7811634349030471,0.7119636230596351,"[[ 29  24]
 [ 79 282]]"

metrics_summary
mean,0.7753623188405797,0.862313571062508,0.2754585291147506,0.9130244411708572,0.516956312200294,0.8173230516826673,0.7213513751397889
std,0.01457304650144767,0.009966049405039402,0.02113661932977369,0.007781961518144037,0.02338458267171012,0.020802315818965172,0.014673388907321784

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_1780_features_vgg_16_fc7_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc7_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,1780
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
