performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7922705314009661,0.8746355685131195,0.27463704282998047,0.8982035928143712,0.45161290322580644,0.8522727272727273,0.7572855571847507,"[[ 28  34]
 [ 52 300]]"
1,0.7898550724637681,0.8718703976435935,0.30671216117653144,0.9164086687306502,0.5344827586206896,0.8314606741573034,0.7343084075939559,"[[ 31  27]
 [ 60 296]]"
2,0.7463768115942029,0.8406676783004552,0.2524367784097981,0.9081967213114754,0.5333333333333333,0.7824858757062146,0.7545433145009417,"[[ 32  28]
 [ 77 277]]"
3,0.7463768115942029,0.8411497730711045,0.26180233005110626,0.9235880398671097,0.5740740740740741,0.7722222222222223,0.7400462962962964,"[[ 31  23]
 [ 82 278]]"
4,0.7681159420289855,0.8579881656804733,0.2597569740508952,0.9206349206349206,0.5283018867924528,0.8033240997229917,0.7116761616056029,"[[ 28  25]
 [ 71 290]]"

metrics_summary
mean,0.768599033816425,0.8572623166417493,0.2710690573036623,0.9134063886717054,0.5243609912092712,0.8083531198162918,0.7395719474363095
std,0.02000023337631347,0.014496543380846369,0.019204992333649553,0.009199967574339173,0.03990528453699409,0.02987553550533435,0.01639523423272562

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_740_features_vgg_16_fc7_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc7_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,740
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
