performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.6974789915966386,0.4375,0.23720431667755815,0.3925233644859813,0.7610294117647058,0.49411764705882355,0.7417387543252596,"[[207  65]
 [ 43  42]]"
1,0.6862745098039216,0.4509803921568628,0.24472069038666439,0.3898305084745763,0.7343173431734318,0.5348837209302325,0.7278168711919677,"[[199  72]
 [ 40  46]]"
2,0.6834733893557423,0.4694835680751173,0.24848618830058308,0.43103448275862066,0.7461538461538462,0.5154639175257731,0.7112014274385408,"[[194  66]
 [ 47  50]]"
3,0.6946778711484594,0.4108108108108108,0.223809225420022,0.34234234234234234,0.7420494699646644,0.5135135135135135,0.7164788463375036,"[[210  73]
 [ 36  38]]"
4,0.7086834733893558,0.47474747474747475,0.2982161588899527,0.39166666666666666,0.7383512544802867,0.6025641025641025,0.7614879147137212,"[[206  73]
 [ 31  47]]"

metrics_summary
mean,0.6941176470588235,0.4487044491580532,0.25048731593495605,0.38947947294563745,0.744380265107387,0.5321085803184891,0.7317447628013986
std,0.008928502773394529,0.023137235744494583,0.025311892519687424,0.028152798227154954,0.009201995947979711,0.03751750082087603,0.018193625906165113

parameters
logs_file_path,../heliyon_results/results_scenario_II/only_hospitalized_XGBoost_Classifier_680_features_vgg_16_fc7_Oversampling.csv
experiment_name,only_hospitalized_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/only_hospitalized_vgg_16_fc7_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,680
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
