performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7753623188405797,0.8601503759398496,0.3132522873493592,0.9137380191693291,0.5645161290322581,0.8125,0.7442265395894428,"[[ 35  27]
 [ 66 286]]"
1,0.7898550724637681,0.8729927007299271,0.2772414877733359,0.9088145896656535,0.4827586206896552,0.8398876404494382,0.7206993413405656,"[[ 28  30]
 [ 57 299]]"
2,0.7801932367149759,0.8639760837070254,0.3161264319111423,0.9174603174603174,0.5666666666666667,0.8163841807909604,0.7610640301318268,"[[ 34  26]
 [ 65 289]]"
3,0.7729468599033816,0.8601190476190477,0.29453804587165944,0.9262820512820513,0.5740740740740741,0.8027777777777778,0.7507458847736626,"[[ 31  23]
 [ 71 289]]"
4,0.7898550724637681,0.8703427719821163,0.36148522307580083,0.9419354838709677,0.660377358490566,0.8088642659279779,0.7508493179323682,"[[ 35  18]
 [ 69 292]]"

metrics_summary
mean,0.7816425120772946,0.8655161959955932,0.31252869519625953,0.9216460922896637,0.569678569790644,0.8160827729892309,0.7455170227535731
std,0.0070999702689367285,0.005281801588978226,0.028210137851216243,0.011643515942421492,0.0562785760947615,0.012717928805615257,0.013528240579120793

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_520_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,520
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
