performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.785024154589372,0.869309838472834,0.27266380450520306,0.8996960486322189,0.46774193548387094,0.8409090909090909,0.734993585043988,"[[ 29  33]
 [ 56 296]]"
1,0.7801932367149759,0.8671532846715327,0.2427839747327592,0.9027355623100304,0.4482758620689655,0.8342696629213483,0.7184715226656335,"[[ 26  32]
 [ 59 297]]"
2,0.8188405797101449,0.8905109489051095,0.37654783281050974,0.9214501510574018,0.5666666666666667,0.8615819209039548,0.7932438794726929,"[[ 34  26]
 [ 49 305]]"
3,0.7922705314009661,0.8742690058479533,0.3001380950262104,0.9228395061728395,0.5370370370370371,0.8305555555555556,0.7448302469135801,"[[ 29  25]
 [ 61 299]]"
4,0.7971014492753623,0.8782608695652174,0.2884842963243578,0.9209726443768997,0.5094339622641509,0.8393351800554016,0.7187581665185805,"[[ 27  26]
 [ 58 303]]"

metrics_summary
mean,0.7946859903381642,0.8759007894925294,0.2961236006798081,0.913538782509878,0.5058310927041383,0.8413302820690702,0.742059480122895
std,0.013405253068127138,0.008266183276586497,0.044582530171426084,0.01012606896185848,0.04347676888027186,0.010772500022993797,0.027483775982809457

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_3540_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,3540
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
