performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7777777777777778,0.8626865671641792,0.2987019274790396,0.9088050314465409,0.532258064516129,0.8210227272727273,0.7627840909090909,"[[ 33  29]
 [ 63 289]]"
1,0.8019323671497585,0.8815028901734104,0.28604006016987643,0.9077380952380952,0.46551724137931033,0.8567415730337079,0.7648440526927547,"[[ 27  31]
 [ 51 305]]"
2,0.7922705314009661,0.8742690058479532,0.28708440470692587,0.906060606060606,0.48333333333333334,0.844632768361582,0.760593220338983,"[[ 29  31]
 [ 55 299]]"
3,0.7971014492753623,0.877906976744186,0.29670545568677636,0.9207317073170732,0.5185185185185185,0.8388888888888889,0.7346450617283949,"[[ 28  26]
 [ 58 302]]"
4,0.7922705314009661,0.8746355685131196,0.29224324594420104,0.9230769230769231,0.5283018867924528,0.8310249307479224,0.7220770396696806,"[[ 28  25]
 [ 61 300]]"

metrics_summary
mean,0.7922705314009661,0.8742002016885697,0.2921550187973639,0.9132824726278477,0.5055858089079488,0.8384621776609655,0.7489886930677808
std,0.008083671753952417,0.0063218272463753415,0.005033490229854388,0.007132535509083123,0.026439921197122327,0.012098277883641107,0.017357115729550468

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_1400_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,1400
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
