performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8043478260869565,0.8807069219440353,0.3484328573296871,0.9143730886850153,0.5483870967741935,0.8494318181818182,0.7575604838709677,"[[ 34  28]
 [ 53 299]]"
1,0.8019323671497585,0.881159420289855,0.2959733040992302,0.9101796407185628,0.4827586206896552,0.8539325842696629,0.7445999612553273,"[[ 28  30]
 [ 52 304]]"
2,0.8067632850241546,0.8820058997050146,0.36525222247397804,0.9228395061728395,0.5833333333333334,0.844632768361582,0.7854048964218455,"[[ 35  25]
 [ 55 299]]"
3,0.7801932367149759,0.8675400291120815,0.24033693604991155,0.9113149847094801,0.46296296296296297,0.8277777777777777,0.7305555555555555,"[[ 25  29]
 [ 62 298]]"
4,0.7898550724637681,0.8718703976435936,0.320506454816286,0.9308176100628931,0.5849056603773585,0.8199445983379502,0.7445512988031151,"[[ 31  22]
 [ 65 296]]"

metrics_summary
mean,0.7966183574879226,0.8766565337389162,0.3141003549538185,0.9179049660697581,0.5324695348275007,0.8391439093857581,0.7525344391813623
std,0.010064090171980521,0.005853462282719423,0.043831277249733375,0.007831586364126397,0.05077869741580537,0.013057381341714575,0.01852288249768184

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_2980_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,2980
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
