performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7874396135265701,0.8694362017804155,0.3129787911532858,0.9099378881987578,0.532258064516129,0.8323863636363636,0.7691761363636365,"[[ 33  29]
 [ 59 293]]"
1,0.7753623188405797,0.8630338733431516,0.2562970600408443,0.9071207430340558,0.4827586206896552,0.8230337078651685,0.7168733049205734,"[[ 28  30]
 [ 63 293]]"
2,0.8140096618357487,0.8885672937771346,0.33224391333061226,0.9109792284866469,0.5,0.867231638418079,0.768879472693032,"[[ 30  30]
 [ 47 307]]"
3,0.7801932367149759,0.8655834564254062,0.29375263586354927,0.9242902208201893,0.5555555555555556,0.8138888888888889,0.7315843621399176,"[[ 30  24]
 [ 67 293]]"
4,0.785024154589372,0.8693098384728342,0.2927885245834453,0.925,0.5471698113207547,0.8199445983379502,0.7418596142789945,"[[ 29  24]
 [ 65 296]]"

metrics_summary
mean,0.7884057971014492,0.8711861327597884,0.2976121849943474,0.91546561610793,0.523548410416419,0.83129703942929,0.7456745780792309
std,0.013457379977955647,0.009017059528457499,0.02522138997587999,0.007603926365691724,0.02784464248027408,0.0189350801647176,0.020656194448184898

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_1460_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,1460
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
