performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.711484593837535,0.4717948717948718,0.2821652439269989,0.41818181818181815,0.7647058823529411,0.5411764705882353,0.7344506920415226,"[[208  64]
 [ 39  46]]"
1,0.6610644257703081,0.39195979899497485,0.16588151539397936,0.34513274336283184,0.7269372693726938,0.45348837209302323,0.6829786321119025,"[[197  74]
 [ 47  39]]"
2,0.6946778711484594,0.4976958525345622,0.285195269001725,0.45,0.7461538461538462,0.5567010309278351,0.7301149881046789,"[[194  66]
 [ 43  54]]"
3,0.6834733893557423,0.4378109452736319,0.2551258725985878,0.3464566929133858,0.7067137809187279,0.5945945945945946,0.725241142202273,"[[200  83]
 [ 30  44]]"
4,0.7282913165266106,0.5125628140703516,0.35176447734314104,0.4214876033057851,0.7491039426523297,0.6538461538461539,0.7741705725576693,"[[209  70]
 [ 27  51]]"

metrics_summary
mean,0.6957983193277311,0.4623648565336785,0.2680264756528864,0.39625177155276414,0.7387229442901078,0.5599613244099684,0.7293912054036091
std,0.02307144009184762,0.0433977098296416,0.06017764306767013,0.04265993696765265,0.020007924294522136,0.06589964252364797,0.028991943616421587

parameters
logs_file_path,../heliyon_results/results_scenario_II/only_hospitalized_XGBoost_Classifier_120_features_vgg_16_fc6_Oversampling.csv
experiment_name,only_hospitalized_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/only_hospitalized_vgg_16_fc6_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,120
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
