performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7254901960784313,0.5148514851485149,0.3382707249132466,0.4444444444444444,0.7610294117647058,0.611764705882353,0.7570501730103806,"[[207  65]
 [ 33  52]]"
1,0.7058823529411765,0.4723618090452261,0.27854682049866547,0.415929203539823,0.7564575645756457,0.5465116279069767,0.7417617780828971,"[[205  66]
 [ 39  47]]"
2,0.7086834733893558,0.4901960784313725,0.28763670303229516,0.4672897196261682,0.7807692307692308,0.5154639175257731,0.7295796986518636,"[[203  57]
 [ 47  50]]"
3,0.6778711484593838,0.4221105527638191,0.23308072197278462,0.336,0.7067137809187279,0.5675675675675675,0.7240951198548371,"[[200  83]
 [ 32  42]]"
4,0.7450980392156863,0.5284974093264249,0.3753400758923195,0.4434782608695652,0.7706093189964157,0.6538461538461539,0.7942744233066814,"[[215  64]
 [ 27  51]]"

metrics_summary
mean,0.7126050420168066,0.48560346694307155,0.30257500926186226,0.4214283256960002,0.7551158614049452,0.5790307945457649,0.749352238581332
std,0.022310708965534862,0.037210537747450895,0.04939413295456124,0.04571093521758093,0.02560341472745035,0.04878216183062741,0.025154527811816825

parameters
logs_file_path,../heliyon_results/results_scenario_II/only_hospitalized_XGBoost_Classifier_1900_features_vgg_16_fc6_Oversampling.csv
experiment_name,only_hospitalized_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/only_hospitalized_vgg_16_fc6_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,1900
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
