performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7366946778711485,0.5052631578947369,0.33197640478403484,0.45714285714285713,0.7904411764705882,0.5647058823529412,0.7391219723183391,"[[215  57]
 [ 37  48]]"
1,0.7170868347338936,0.4656084656084656,0.2774094362452135,0.42718446601941745,0.7822878228782287,0.5116279069767442,0.7206298807174119,"[[212  59]
 [ 42  44]]"
2,0.6890756302521008,0.4931506849315068,0.27683434991173556,0.4426229508196721,0.7384615384615385,0.5567010309278351,0.7088223632038065,"[[192  68]
 [ 43  54]]"
3,0.711484593837535,0.4432432432432432,0.26859616122436497,0.36936936936936937,0.7526501766784452,0.5540540540540541,0.7367491166077738,"[[213  70]
 [ 33  41]]"
4,0.7338935574229691,0.5177664974619289,0.3594983178394068,0.42857142857142855,0.7562724014336918,0.6538461538461539,0.7534693502435438,"[[211  68]
 [ 27  51]]"

metrics_summary
mean,0.7176470588235295,0.48500640982797627,0.30286293400095116,0.4249782143845489,0.7640226231844984,0.5681870056315457,0.731758536618175
std,0.017212651535840017,0.027093655065767212,0.0362070168276249,0.029853051254523262,0.019361430765911198,0.04664805991241784,0.01549451861317483

parameters
logs_file_path,../heliyon_results/results_scenario_II/only_hospitalized_XGBoost_Classifier_2460_features_vgg_16_fc7_Oversampling.csv
experiment_name,only_hospitalized_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/only_hospitalized_vgg_16_fc7_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,2460
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
