performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7777777777777778,0.8639053254437871,0.2711409824950853,0.9012345679012346,0.4838709677419355,0.8295454545454546,0.7280287756598242,"[[ 30  32]
 [ 60 292]]"
1,0.7946859903381642,0.8773448773448773,0.25419871760131335,0.9020771513353115,0.43103448275862066,0.8539325842696629,0.7225639287098025,"[[ 25  33]
 [ 52 304]]"
2,0.8091787439613527,0.8822652757078986,0.4040539588503861,0.9337539432176656,0.65,0.8361581920903954,0.779472693032015,"[[ 39  21]
 [ 58 296]]"
3,0.7801932367149759,0.8647845468053492,0.31439773998390913,0.9297124600638977,0.5925925925925926,0.8083333333333333,0.7518518518518519,"[[ 32  22]
 [ 69 291]]"
4,0.7922705314009661,0.8742690058479533,0.30289518762709017,0.9256965944272446,0.5471698113207547,0.8282548476454293,0.7096900642868341,"[[ 29  24]
 [ 62 299]]"

metrics_summary
mean,0.7908212560386473,0.8725138062299731,0.30933731731155684,0.9184949433890708,0.5409335708827807,0.8312448823768552,0.7383214627080655
std,0.011288233280722633,0.007146446998255894,0.052033789537776085,0.013985692629943538,0.07737826752639006,0.014667241538483354,0.024700167803040442

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_2920_features_vgg_16_fc7_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc7_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,2920
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
