performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7777777777777778,0.864306784660767,0.26177247995495206,0.8987730061349694,0.46774193548387094,0.8323863636363636,0.7171462609970675,"[[ 29  33]
 [ 59 293]]"
1,0.7995169082125604,0.8784773060029283,0.3213316058681796,0.9174311926605505,0.5344827586206896,0.8426966292134831,0.7213289422704379,"[[ 31  27]
 [ 56 300]]"
2,0.8067632850241546,0.8840579710144929,0.3105079457789757,0.9077380952380952,0.48333333333333334,0.8615819209039548,0.7667843691148776,"[[ 29  31]
 [ 49 305]]"
3,0.7777777777777778,0.8647058823529411,0.2694598287143747,0.91875,0.5185185185185185,0.8166666666666667,0.7564557613168724,"[[ 28  26]
 [ 66 294]]"
4,0.7705314009661836,0.8604992657856094,0.24101697738346822,0.915625,0.49056603773584906,0.8116343490304709,0.7089844770814823,"[[ 26  27]
 [ 68 293]]"

metrics_summary
mean,0.7864734299516908,0.8704094419633478,0.28081776753999005,0.9116634588067232,0.4989285167384523,0.8329931858901878,0.7341399621561476
std,0.014051245963525602,0.009158137208811909,0.030327236704296445,0.007493355426606436,0.024222369563775208,0.018080906820287155,0.023018943228597037

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_2240_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,2240
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
