performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8019323671497585,0.8801169590643274,0.31794980134622086,0.9066265060240963,0.5,0.8551136363636364,0.7477547653958946,"[[ 31  31]
 [ 51 301]]"
1,0.7946859903381642,0.8751835535976507,0.3139300683412725,0.916923076923077,0.5344827586206896,0.8370786516853933,0.7641418055017435,"[[ 31  27]
 [ 58 298]]"
2,0.7657004830917874,0.8550074738415545,0.26786819341143253,0.9079365079365079,0.5166666666666667,0.807909604519774,0.7289312617702448,"[[ 31  29]
 [ 68 286]]"
3,0.7729468599033816,0.8609467455621301,0.27363813856841507,0.9208860759493671,0.5370370370370371,0.8083333333333333,0.7216820987654321,"[[ 29  25]
 [ 69 291]]"
4,0.7777777777777778,0.8614457831325301,0.3556152227246236,0.9438943894389439,0.6792452830188679,0.7922437673130194,0.7305440861339048,"[[ 36  17]
 [ 75 286]]"

metrics_summary
mean,0.7826086956521738,0.8665401030396385,0.30580028487839295,0.9192533112543984,0.5534863490686522,0.8201357986430313,0.738610803513444
std,0.013578231229521938,0.00947923558596991,0.03215114113216335,0.013437149209149157,0.06428608610484672,0.022703536388257308,0.015367437024561502

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_620_features_vgg_16_fc8_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc8_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc8_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,620
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
