performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7995169082125604,0.8791848617176128,0.29576330695856584,0.9014925373134328,0.46774193548387094,0.8579545454545454,0.7365285923753666,"[[ 29  33]
 [ 50 302]]"
1,0.782608695652174,0.868421052631579,0.25648708735371656,0.9054878048780488,0.46551724137931033,0.8342696629213483,0.7373837659821774,"[[ 27  31]
 [ 59 297]]"
2,0.7946859903381642,0.8736998514115898,0.3464610958339028,0.9216300940438872,0.5833333333333334,0.8305084745762712,0.7794491525423729,"[[ 35  25]
 [ 60 294]]"
3,0.7777777777777778,0.8639053254437871,0.2905112677562798,0.9240506329113924,0.5555555555555556,0.8111111111111111,0.7135545267489712,"[[ 30  24]
 [ 68 292]]"
4,0.7898550724637681,0.8722466960352423,0.31004570698343764,0.928125,0.5660377358490566,0.8227146814404432,0.721763445356191,"[[ 30  23]
 [ 64 297]]"

metrics_summary
mean,0.7888888888888889,0.871491557447962,0.29985369297718056,0.9161572138293522,0.5276371603202252,0.8313116951007439,0.7377358966010158
std,0.007878988613671528,0.005130548566183172,0.029191785833151768,0.010624268569275008,0.05060123905437681,0.015499731928077538,0.02272195038892935

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_2240_features_vgg_16_fc7_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc7_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,2240
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
