performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7971014492753623,0.8764705882352941,0.31904538106676406,0.9085365853658537,0.5161290322580645,0.8465909090909091,0.7494959677419354,"[[ 32  30]
 [ 54 298]]"
1,0.7971014492753623,0.8775510204081634,0.2981930356856881,0.9121212121212121,0.5,0.8455056179775281,0.7228545137543587,"[[ 29  29]
 [ 55 301]]"
2,0.8067632850241546,0.8816568047337278,0.37410102091531233,0.9254658385093167,0.6,0.8418079096045198,0.7787664783427495,"[[ 36  24]
 [ 56 298]]"
3,0.785024154589372,0.8677563150074296,0.33109785088374727,0.9329073482428115,0.6111111111111112,0.8111111111111111,0.7579475308641975,"[[ 33  21]
 [ 68 292]]"
4,0.748792270531401,0.844776119402985,0.22528362061312757,0.9158576051779935,0.5094339622641509,0.7839335180055401,0.7107092458056761,"[[ 27  26]
 [ 78 283]]"

metrics_summary
mean,0.7869565217391304,0.86964216955752,0.3095441818329278,0.9189777178834376,0.5473348211266653,0.8257898131579215,0.7439547473017833
std,0.020289855072463774,0.013231822093015088,0.048889895898178985,0.008965426191950976,0.04794141817356218,0.024679512568659048,0.0244493065723469

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_1480_features_vgg_16_fc7_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc7_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,1480
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
