performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7777777777777778,0.8651026392961876,0.24272278226556046,0.8939393939393939,0.43548387096774194,0.8380681818181818,0.7242256231671554,"[[ 27  35]
 [ 57 295]]"
1,0.7995169082125604,0.8791848617176127,0.30196571753873275,0.9123867069486404,0.5,0.848314606741573,0.7388124757845795,"[[ 29  29]
 [ 54 302]]"
2,0.8043478260869565,0.8814055636896047,0.33432307471619443,0.9148936170212766,0.5333333333333333,0.8502824858757062,0.7618879472693033,"[[ 32  28]
 [ 53 301]]"
3,0.7463768115942029,0.8430493273542601,0.21931680579414062,0.912621359223301,0.5,0.7833333333333333,0.7259259259259259,"[[ 27  27]
 [ 78 282]]"
4,0.7753623188405797,0.8634361233480176,0.2582741597834606,0.91875,0.5094339622641509,0.814404432132964,0.6829300162023728,"[[ 27  26]
 [ 67 294]]"

metrics_summary
mean,0.7806763285024154,0.8664357030811365,0.27132050801961777,0.9105182154265223,0.49565023331304525,0.8268806079803517,0.7267563976698673
std,0.02063203526962573,0.013742888196035915,0.04147499112136493,0.00859858375175527,0.0324587101076577,0.025235871664199782,0.025719335186590968

parameters
logs_file_path,../heliyon_results/results_scenario_II/hospitalized_and_urgencies_XGBoost_Classifier_1640_features_vgg_16_fc7_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc7_only_imaging_features.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,1640
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
