index,feature_name,score
1,edad,0.04777967816183826
2,filtrado_glomerular_estimado,0.04244265517770596
3,ferritina,0.03639532640091203
4,peso_kg,0.032259540654467234
5,ldh,0.029967269407837005
6,talla_cm,0.02896921975811706
7,rango_edad,0.02865367699888477
8,linfocitos_porcentaje,0.026860915614210557
9,hta,0.02442310661998648
10,imc,0.020970073190417216
11,neoplasia,0.017716297273167037
12,prc,0.016254356672450676
13,quimioterapia_ultimos_3_meses,0.015429177807494643
14,hepatopatia,0.013257091413425348
15,il6,0.012105322294576393
16,sexo,0.010473407618294184
17,hiv,0.008571942030508373
18,creatinina,0.007280247095624581
19,dimeros_d,0.0055927296271394145
20,biologicos_ultimos_3_meses,0.004701922811445991
21,linfocitos,0.0017418550792003273
22,corticoides_cronicos_mas_3_meses,0.0011052231954911118
23,transplante_organo_solido,0.0007581721213321124
24,linfoma,0.0
25,leucemia,0.0
26,asma,0.0
27,diabetes_mellitus,0.0
28,epoc,0.0
