index,feature_name,score
1,edad,0.05622128127610182
2,filtrado_glomerular_estimado,0.050108724291209716
3,ferritina,0.03412900738545721
4,il6,0.03346126319400078
5,talla_cm,0.03222650149836115
6,neoplasia,0.024229895604080065
7,prc,0.023880112474880644
8,diabetes_mellitus,0.023498657821860114
9,hta,0.021834039614189837
10,imc,0.020946874043313635
11,rango_edad,0.020208801338021276
12,peso_kg,0.020043990405895107
13,epoc,0.018642013341142905
14,dimeros_d,0.0167190580077321
15,ldh,0.010165416086091117
16,hepatopatia,0.007532910188658093
17,linfocitos_porcentaje,0.006565777244867954
18,linfoma,0.006089118315421915
19,quimioterapia_ultimos_3_meses,0.00598843620007572
20,creatinina,0.0059718440377738435
21,corticoides_cronicos_mas_3_meses,0.0020197619392234856
22,leucemia,0.000972012830795288
23,sexo,0.00017113514118549666
24,asma,0.0
25,hiv,0.0
26,transplante_organo_solido,0.0
27,biologicos_ultimos_3_meses,0.0
28,linfocitos,0.0
