index,feature_name,score
1,edad,0.04802795006489524
2,ferritina,0.03326913289705824
3,diabetes_mellitus,0.030405603906741074
4,filtrado_glomerular_estimado,0.02964564130688463
5,prc,0.02584908462625024
6,rango_edad,0.021158965267395358
7,il6,0.020498830737530893
8,hepatopatia,0.019311338288119817
9,imc,0.0186233193624048
10,peso_kg,0.016060347774214057
11,quimioterapia_ultimos_3_meses,0.014594215637834917
12,hta,0.014179360303597788
13,creatinina,0.01288270653079504
14,dimeros_d,0.009779149628557082
15,talla_cm,0.007354869207740311
16,ldh,0.006361125426815661
17,neoplasia,0.0010982822789420421
18,linfocitos,0.0
19,asma,0.0
20,epoc,0.0
21,leucemia,0.0
22,linfoma,0.0
23,hiv,0.0
24,transplante_organo_solido,0.0
25,biologicos_ultimos_3_meses,0.0
26,corticoides_cronicos_mas_3_meses,0.0
27,sexo,0.0
28,linfocitos_porcentaje,0.0
