index,feature_name,score
1,edad,0.11672642787716603
2,rango_edad,0.08099907920206273
3,linfocitos_porcentaje,0.03982792772212962
4,ldh,0.03450683898314866
5,creatinina,0.023240969278371493
6,corticoides_cronicos_mas_3_meses,0.02232736915447009
7,il6,0.01569986423478764
8,epoc,0.015089902007263234
9,neoplasia,0.014614625872787057
10,leucemia,0.014416929076860097
11,hta,0.012813129575054871
12,dimeros_d,0.00963240418679634
13,diabetes_mellitus,0.007673819924605585
14,filtrado_glomerular_estimado,0.007202767619316708
15,hiv,0.0029336997867237535
16,linfocitos,0.0018434509837972346
17,imc,0.00018496957503821854
18,transplante_organo_solido,0.0
19,ferritina,0.0
20,linfoma,0.0
21,quimioterapia_ultimos_3_meses,0.0
22,asma,0.0
23,biologicos_ultimos_3_meses,0.0
24,peso_kg,0.0
25,talla_cm,0.0
26,prc,0.0
27,sexo,0.0
28,hepatopatia,0.0
