index,feature_name,score
1,edad,0.08828508158694337
2,rango_edad,0.08792058153857996
3,transplante_organo_solido,0.03336877301241392
4,creatinina,0.03265867343895201
5,linfocitos_porcentaje,0.026896706820286553
6,ldh,0.01648023256723774
7,diabetes_mellitus,0.014477568397682106
8,neoplasia,0.014324474227306982
9,leucemia,0.011817739987817433
10,il6,0.011193742432316078
11,hiv,0.010569112329800845
12,peso_kg,0.008858285892613393
13,ferritina,0.00856733184828573
14,epoc,0.008411577849768648
15,dimeros_d,0.007958895535788546
16,linfocitos,0.005845877028366475
17,sexo,0.0051654268184724295
18,prc,0.005057610030070769
19,asma,0.0039905053008122415
20,imc,0.0037589439440186556
21,filtrado_glomerular_estimado,0.0029381074412133668
22,corticoides_cronicos_mas_3_meses,0.001968282959730727
23,biologicos_ultimos_3_meses,0.0010316425055685308
24,linfoma,0.0
25,hepatopatia,0.0
26,quimioterapia_ultimos_3_meses,0.0
27,hta,0.0
28,talla_cm,0.0
