performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.821256038647343,0.8914956011730206,0.3942110714986389,0.9212121212121213,0.5806451612903226,0.8636363636363636,0.791628482404692,"[[ 36  26]
 [ 48 304]]"
1,0.8140096618357487,0.8872620790629575,0.3725763226745842,0.926605504587156,0.5862068965517241,0.851123595505618,0.8016272762495157,"[[ 34  24]
 [ 53 303]]"
2,0.8164251207729468,0.8895348837209303,0.35461607785218596,0.9161676646706587,0.5333333333333333,0.864406779661017,0.816078154425612,"[[ 32  28]
 [ 48 306]]"
3,0.821256038647343,0.8930635838150288,0.36539726079125256,0.9307228915662651,0.5740740740740741,0.8583333333333333,0.8065586419753087,"[[ 31  23]
 [ 51 309]]"
4,0.8188405797101449,0.8908296943231442,0.3840646333801474,0.9386503067484663,0.6226415094339622,0.8476454293628809,0.8074269586578163,"[[ 33  20]
 [ 55 306]]"

metrics_summary
mean,0.8183574879227052,0.8904371684190163,0.3741730732393618,0.9266716977569335,0.5793801949366832,0.8570291002998426,0.804663902742589
std,0.00281688497335523,0.0019528299674027034,0.0138665417557666,0.007746551662704402,0.028524423601453547,0.006674059821246305,0.008008157591833076

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_3140_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,3140
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
