performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7619047619047619,0.5405405405405405,0.3835757424480236,0.5,0.8161764705882353,0.5882352941176471,0.8075908304498269,"[[222  50]
 [ 35  50]]"
1,0.7871148459383753,0.6041666666666666,0.4654357856369858,0.5471698113207547,0.8228782287822878,0.6744186046511628,0.8312666266197546,"[[223  48]
 [ 28  58]]"
2,0.7535014005602241,0.5555555555555556,0.38525972256803404,0.5445544554455446,0.823076923076923,0.5670103092783505,0.7991078509119747,"[[214  46]
 [ 42  55]]"
3,0.7366946778711485,0.47191011235955055,0.31089794481965116,0.40384615384615385,0.7809187279151943,0.5675675675675675,0.7710581606341324,"[[221  62]
 [ 32  42]]"
4,0.7591036414565826,0.5473684210526316,0.4021829833219361,0.4642857142857143,0.7849462365591398,0.6666666666666666,0.843764359893392,"[[219  60]
 [ 26  52]]"

metrics_summary
mean,0.7596638655462185,0.5439082592349889,0.38947043575892615,0.4919712269796335,0.8055993173843561,0.6127796884562788,0.810557565701816
std,0.016275449911858746,0.04236456675167955,0.04931218327116699,0.0536821328810265,0.018716756630671728,0.047842578629010826,0.025423048094631133

parameters
logs_file_path,../heliyon_results/results_scenario_III/only_hospitalized_XGBoost_Classifier_3180_features_vgg_16_fc6_Oversampling.csv
experiment_name,only_hospitalized_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/only_hospitalized_vgg_16_fc6.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,3180
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
