performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7450980392156863,0.5472636815920398,0.38449025350929245,0.47413793103448276,0.7757352941176471,0.6470588235294118,0.802530276816609,"[[211  61]
 [ 30  55]]"
1,0.7703081232492998,0.5543478260869567,0.40206628317324095,0.5204081632653061,0.8265682656826568,0.5930232558139535,0.8212262936582855,"[[224  47]
 [ 35  51]]"
2,0.7254901960784313,0.5504587155963302,0.36081842303905165,0.49586776859504134,0.7653846153846153,0.6185567010309279,0.7907811260904043,"[[199  61]
 [ 37  60]]"
3,0.711484593837535,0.44919786096256686,0.2759950576166581,0.37168141592920356,0.7491166077738516,0.5675675675675675,0.7797010791710438,"[[212  71]
 [ 32  42]]"
4,0.7703081232492998,0.5816326530612245,0.4498738150077974,0.4830508474576271,0.7813620071684588,0.7307692307692307,0.8475094200900652,"[[218  61]
 [ 21  57]]"

metrics_summary
mean,0.7445378151260504,0.5365801474598235,0.3746487664692081,0.46902922525633217,0.779633358025446,0.6313951157422183,0.8083496391652816
std,0.02359601085563328,0.04536041272590865,0.05732576329499496,0.05110656205253549,0.025905085985738964,0.056270324171245535,0.023927199136380216

parameters
logs_file_path,../heliyon_results/results_scenario_III/only_hospitalized_XGBoost_Classifier_700_features_vgg_16_fc8_Oversampling.csv
experiment_name,only_hospitalized_vgg_16_fc8_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/only_hospitalized_vgg_16_fc8.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,700
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
