performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7394957983193278,0.5230769230769231,0.35338483674511156,0.4636363636363636,0.7830882352941176,0.6,0.7886678200692042,"[[213  59]
 [ 34  51]]"
1,0.7619047619047619,0.5405405405405406,0.38264806517262456,0.5050505050505051,0.8191881918819188,0.5813953488372093,0.8247876083411997,"[[222  49]
 [ 36  50]]"
2,0.7226890756302521,0.5560538116591928,0.3658453081739502,0.49206349206349204,0.7538461538461538,0.6391752577319587,0.8037073750991277,"[[196  64]
 [ 35  62]]"
3,0.7310924369747899,0.47252747252747246,0.3100974350445576,0.39814814814814814,0.7703180212014135,0.581081081081081,0.7887498806226722,"[[218  65]
 [ 31  43]]"
4,0.7675070028011205,0.5699481865284974,0.4333660181218564,0.4782608695652174,0.7849462365591398,0.7051282051282052,0.8381582575130962,"[[219  60]
 [ 23  55]]"

metrics_summary
mean,0.7445378151260504,0.5324293868665253,0.3690683326516201,0.46743187569274525,0.7822773677565488,0.6213559785556908,0.80881418832906
std,0.017394033273120488,0.03378541847958121,0.04013110560995607,0.0372928564803671,0.021547850003688942,0.04692613295262566,0.019752248896393956

parameters
logs_file_path,../heliyon_results/results_scenario_III/only_hospitalized_XGBoost_Classifier_380_features_vgg_16_fc6_Oversampling.csv
experiment_name,only_hospitalized_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/only_hospitalized_vgg_16_fc6.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,380
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
