performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7703081232492998,0.5900000000000001,0.44500663130387136,0.5130434782608696,0.7941176470588235,0.6941176470588235,0.8369377162629758,"[[216  56]
 [ 26  59]]"
1,0.7563025210084033,0.53475935828877,0.3733107875582606,0.49504950495049505,0.8118081180811808,0.5813953488372093,0.778469063760405,"[[220  51]
 [ 36  50]]"
2,0.7310924369747899,0.5384615384615384,0.3515319398863662,0.5045045045045045,0.7884615384615384,0.5773195876288659,0.7740285487708167,"[[205  55]
 [ 41  56]]"
3,0.7338935574229691,0.4808743169398907,0.3211876710695723,0.4036697247706422,0.7703180212014135,0.5945945945945946,0.7824945086429186,"[[218  65]
 [ 30  44]]"
4,0.7563025210084033,0.553846153846154,0.410680095532493,0.46153846153846156,0.7741935483870968,0.6923076923076923,0.8376298134362651,"[[216  63]
 [ 24  54]]"

metrics_summary
mean,0.7495798319327731,0.5395882735072707,0.38034342507011265,0.4755611348049946,0.7877797746380105,0.6279469740854371,0.8019119301746762
std,0.014885524095895181,0.03526058981237439,0.043544475459951215,0.03996861642264349,0.014882829664939696,0.053597438935477124,0.02900572384535243

parameters
logs_file_path,../heliyon_results/results_scenario_III/only_hospitalized_XGBoost_Classifier_880_features_vgg_16_fc7_Oversampling.csv
experiment_name,only_hospitalized_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/only_hospitalized_vgg_16_fc7.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,880
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
