performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7563025210084033,0.5628140703517587,0.407072784783951,0.49122807017543857,0.7867647058823529,0.6588235294117647,0.8187283737024222,"[[214  58]
 [ 29  56]]"
1,0.742296918767507,0.5306122448979591,0.3617875009702954,0.4727272727272727,0.7859778597785978,0.6046511627906976,0.7850124431476873,"[[213  58]
 [ 34  52]]"
2,0.7366946778711485,0.5566037735849056,0.3739872992345387,0.5130434782608696,0.7846153846153846,0.6082474226804123,0.7780531324345756,"[[204  56]
 [ 38  59]]"
3,0.7647058823529411,0.5333333333333334,0.39365006739144165,0.4528301886792453,0.7950530035335689,0.6486486486486487,0.8075398720275045,"[[225  58]
 [ 26  48]]"
4,0.7703081232492998,0.577319587628866,0.44369973107600347,0.4827586206896552,0.7849462365591398,0.717948717948718,0.8301167172134913,"[[219  60]
 [ 22  56]]"

metrics_summary
mean,0.7540616246498599,0.5521366019593646,0.39603947669124606,0.48251752610649623,0.7874714380738087,0.6476638962960484,0.8038901077051361
std,0.012824115565556952,0.017804536381284927,0.028490136481459802,0.01992462056981241,0.0038663694955877233,0.04115632864849675,0.019724327486603514

parameters
logs_file_path,../heliyon_results/results_scenario_III/only_hospitalized_XGBoost_Classifier_320_features_vgg_16_fc7_Oversampling.csv
experiment_name,only_hospitalized_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/only_hospitalized_vgg_16_fc7.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,320
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
