performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8285024154589372,0.8969521044992743,0.3908848566485552,0.9169139465875371,0.5483870967741935,0.8778409090909091,0.8386638563049853,"[[ 34  28]
 [ 43 309]]"
1,0.8188405797101449,0.890829694323144,0.37149508742807386,0.9244712990936556,0.5689655172413793,0.8595505617977528,0.8202731499418829,"[[ 33  25]
 [ 50 306]]"
2,0.8478260869565217,0.9085631349782294,0.46362144299480257,0.9343283582089552,0.6333333333333333,0.884180790960452,0.8587570621468927,"[[ 38  22]
 [ 41 313]]"
3,0.8067632850241546,0.8809523809523809,0.41105063895602595,0.9487179487179487,0.7037037037037037,0.8222222222222222,0.830298353909465,"[[ 38  16]
 [ 64 296]]"
4,0.7898550724637681,0.8718703976435936,0.320506454816286,0.9308176100628931,0.5849056603773585,0.8199445983379502,0.8093869231171275,"[[ 31  22]
 [ 65 296]]"

metrics_summary
mean,0.8183574879227052,0.8898335424793246,0.3915116961687487,0.9310498325341978,0.6078590622859937,0.8527478164818574,0.8314758690840707
std,0.019587569983297873,0.01268080030092705,0.046956123616297155,0.0106401631668323,0.055518672464381344,0.027099208662217412,0.01679725958193601

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_1900_features_vgg_16_fc7_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc7.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,1900
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
