performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8260869565217391,0.8956521739130434,0.3779990536499031,0.9142011834319527,0.532258064516129,0.8778409090909091,0.8350668988269796,"[[ 33  29]
 [ 43 309]]"
1,0.8140096618357487,0.8879184861717613,0.3541127449557386,0.9214501510574018,0.5517241379310345,0.8567415730337079,0.8115555986051918,"[[ 32  26]
 [ 51 305]]"
2,0.8285024154589372,0.8941877794336811,0.46885285056607845,0.9463722397476341,0.7166666666666667,0.847457627118644,0.8518832391713748,"[[ 43  17]
 [ 54 300]]"
3,0.8091787439613527,0.882962962962963,0.40500582111968003,0.946031746031746,0.6851851851851852,0.8277777777777777,0.8357253086419754,"[[ 37  17]
 [ 62 298]]"
4,0.8140096618357487,0.88659793814433,0.40615690168818275,0.9465408805031447,0.6792452830188679,0.8337950138504155,0.8409031516228506,"[[ 36  17]
 [ 60 301]]"

metrics_summary
mean,0.8183574879227052,0.8894638681251559,0.4024254743959165,0.9349192401543759,0.6330158674635766,0.8487225801742907,0.8350268393736743
std,0.007546134952566823,0.004763905845835244,0.038376940733012094,0.01414479230253778,0.07565280289140161,0.01774992064991511,0.013191344640182604

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_920_features_vgg_16_fc7_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc7.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,920
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
