performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.821256038647343,0.8924418604651163,0.3690454086581635,0.9136904761904762,0.532258064516129,0.8721590909090909,0.820037573313783,"[[ 33  29]
 [ 45 307]]"
1,0.8091787439613527,0.8846715328467154,0.34615651385448937,0.9209726443768997,0.5517241379310345,0.851123595505618,0.8278283611003487,"[[ 32  26]
 [ 53 303]]"
2,0.8019323671497585,0.8768768768768769,0.4015557596976169,0.9358974358974359,0.6666666666666666,0.8248587570621468,0.8353107344632769,"[[ 40  20]
 [ 62 292]]"
3,0.785024154589372,0.8673621460506705,0.3411824697789604,0.9356913183279743,0.6296296296296297,0.8083333333333333,0.8061985596707819,"[[ 34  20]
 [ 69 291]]"
4,0.8043478260869565,0.8827785817655572,0.3100345279377935,0.9242424242424242,0.5283018867924528,0.8448753462603878,0.8071133643443265,"[[ 28  25]
 [ 56 305]]"

metrics_summary
mean,0.8043478260869567,0.8808261996009874,0.35359493598540476,0.9260988598070419,0.5817160771071825,0.8402700246141153,0.8192977185785034
std,0.011734258745402031,0.008371378012999578,0.030482343438009377,0.008622294074000385,0.056055326836628054,0.021969892832010732,0.011399845409342036

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_1100_features_vgg_16_fc7_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc7.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,1100
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
