performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8285024154589372,0.8954344624447718,0.4315077265617134,0.9296636085626911,0.6290322580645161,0.8636363636363636,0.827300219941349,"[[ 39  23]
 [ 48 304]]"
1,0.8067632850241546,0.8820058997050148,0.37012639973323636,0.9285714285714286,0.603448275862069,0.8398876404494382,0.8436168151879118,"[[ 35  23]
 [ 57 299]]"
2,0.8115942028985508,0.8835820895522388,0.4164255972898294,0.9367088607594937,0.6666666666666666,0.8361581920903954,0.8476224105461394,"[[ 40  20]
 [ 58 296]]"
3,0.8067632850241546,0.8816568047337279,0.3917500428834682,0.9430379746835443,0.6666666666666666,0.8277777777777777,0.8399691358024692,"[[ 36  18]
 [ 62 298]]"
4,0.7777777777777778,0.8626865671641791,0.32498155640557524,0.9352750809061489,0.6226415094339622,0.8005540166204986,0.7993780379449119,"[[ 33  20]
 [ 72 289]]"

metrics_summary
mean,0.8062801932367151,0.8810731647199864,0.3869582645747645,0.9346513906966614,0.6376910753387761,0.8336027981148947,0.8315773238845562
std,0.016339646884336007,0.01050541932576679,0.03741754516148547,0.0052306954330398735,0.025112561207954014,0.020367607417979296,0.017480871244024938

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_700_features_vgg_16_fc8_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc8_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc8.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,700
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
