performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8285024154589372,0.8960468521229868,0.4154187857157216,0.9244712990936556,0.5967741935483871,0.8693181818181818,0.8280791788856304,"[[ 37  25]
 [ 46 306]]"
1,0.8333333333333334,0.9012875536480687,0.37022649788477013,0.9183673469387755,0.5172413793103449,0.8848314606741573,0.810175319643549,"[[ 30  28]
 [ 41 315]]"
2,0.8067632850241546,0.8805970149253731,0.4002832567207293,0.9335443037974683,0.65,0.8333333333333334,0.8409133709981168,"[[ 39  21]
 [ 59 295]]"
3,0.8043478260869565,0.8810572687224669,0.3586506495368785,0.9345794392523364,0.6111111111111112,0.8333333333333334,0.8013117283950617,"[[ 33  21]
 [ 60 300]]"
4,0.8043478260869565,0.8820960698689956,0.3310519333736856,0.9294478527607362,0.5660377358490566,0.8393351800554016,0.8020174567501176,"[[ 30  23]
 [ 58 303]]"

metrics_summary
mean,0.8154589371980677,0.8882169518575782,0.37512622464635703,0.9280820483685945,0.5882328839637799,0.8520302978428814,0.8164994109344951
std,0.012744836674659829,0.008705603564325152,0.029981200072825735,0.006022137137279204,0.0445958791886651,0.02114287679010548,0.015559687017183186

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_2880_features_vgg_16_fc7_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc7.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,2880
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
