performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8188405797101449,0.890190336749634,0.38160372923001407,0.918429003021148,0.5645161290322581,0.8636363636363636,0.8226493768328447,"[[ 35  27]
 [ 48 304]]"
1,0.8188405797101449,0.8914616497829233,0.3530077778740202,0.9194029850746268,0.5344827586206896,0.8651685393258427,0.8080927934908949,"[[ 31  27]
 [ 48 308]]"
2,0.8188405797101449,0.8892171344165435,0.4111078761184992,0.9318885448916409,0.6333333333333333,0.8502824858757062,0.8563559322033898,"[[ 38  22]
 [ 53 301]]"
3,0.8140096618357487,0.8869309838472834,0.3930213367841626,0.940809968847352,0.6481481481481481,0.8388888888888889,0.8243312757201646,"[[ 35  19]
 [ 58 302]]"
4,0.785024154589372,0.8693098384728342,0.2927885245834453,0.925,0.5471698113207547,0.8199445983379502,0.7876966497674175,"[[ 29  24]
 [ 65 296]]"

metrics_summary
mean,0.8111111111111111,0.8854219886538438,0.36630584891802825,0.9271061003669535,0.5855300360910368,0.8475841752129503,0.8198252056029423
std,0.013176987146846208,0.008191412960242084,0.04131972832932207,0.008363413767964787,0.046314358154396294,0.01681497968452377,0.02250630218866318

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_2560_features_vgg_16_fc7_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc7.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,2560
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
