performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8067632850241546,0.8820058997050149,0.3610461960172575,0.9171779141104295,0.5645161290322581,0.8494318181818182,0.7795087976539589,"[[ 35  27]
 [ 53 299]]"
1,0.8285024154589372,0.8972503617945007,0.38842833532429755,0.9253731343283582,0.5689655172413793,0.8707865168539326,0.8049932196822936,"[[ 33  25]
 [ 46 310]]"
2,0.8091787439613527,0.8822652757078986,0.4040539588503861,0.9337539432176656,0.65,0.8361581920903954,0.8233992467043314,"[[ 39  21]
 [ 58 296]]"
3,0.8043478260869565,0.8796433878157504,0.3978982944830998,0.9456869009584664,0.6851851851851852,0.8222222222222222,0.8332818930041151,"[[ 37  17]
 [ 64 296]]"
4,0.7729468599033816,0.8597014925373134,0.30836523377350067,0.9320388349514563,0.6037735849056604,0.7977839335180056,0.7859457481837664,"[[ 32  21]
 [ 73 288]]"

metrics_summary
mean,0.8043478260869567,0.8801732835120955,0.3719584036897083,0.9308061455132751,0.6144880832728965,0.8352765365732748,0.8054257810456932
std,0.017880923210938895,0.01198946647091037,0.03503549280307494,0.009454017335308242,0.046783495278598146,0.024650429693767306,0.020738164137573376

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_540_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,540
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
