performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.821256038647343,0.8908554572271387,0.41068305404841027,0.9263803680981595,0.6129032258064516,0.8579545454545454,0.8119272360703813,"[[ 38  24]
 [ 50 302]]"
1,0.8140096618357487,0.88659793814433,0.39073732973601,0.9318885448916409,0.6206896551724138,0.8455056179775281,0.8286516853932585,"[[ 36  22]
 [ 55 301]]"
2,0.8260869565217391,0.8947368421052632,0.4065174516263446,0.9272727272727272,0.6,0.864406779661017,0.8381355932203389,"[[ 36  24]
 [ 48 306]]"
3,0.821256038647343,0.8927536231884059,0.3752952981940499,0.9333333333333333,0.5925925925925926,0.8555555555555555,0.8321244855967079,"[[ 32  22]
 [ 52 308]]"
4,0.8043478260869565,0.8820960698689956,0.3310519333736856,0.9294478527607362,0.5660377358490566,0.8393351800554016,0.8023310510636075,"[[ 30  23]
 [ 58 303]]"

metrics_summary
mean,0.8173913043478261,0.8894079861068267,0.38285701339570005,0.9296645652713196,0.5984446418841028,0.8525515357408094,0.8226340102688589
std,0.007576998619013581,0.004539728075522534,0.0287650833969727,0.0026442295225794182,0.018924927708078597,0.008978646581215508,0.013367316679724727

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_1420_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,1420
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
