performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7898550724637681,0.869172932330827,0.36053708813787455,0.9233226837060703,0.6129032258064516,0.8210227272727273,0.8013196480938416,"[[ 38  24]
 [ 63 289]]"
1,0.7995169082125604,0.8748114630467573,0.41346140351124644,0.9446254071661238,0.7068965517241379,0.8146067415730337,0.8321387059279348,"[[ 41  17]
 [ 66 290]]"
2,0.7922705314009661,0.8672839506172839,0.44779379627768445,0.95578231292517,0.7833333333333333,0.7937853107344632,0.8496704331450093,"[[ 47  13]
 [ 73 281]]"
3,0.7705314009661836,0.8554033485540334,0.36220538946253567,0.9461279461279462,0.7037037037037037,0.7805555555555556,0.8003858024691358,"[[ 38  16]
 [ 79 281]]"
4,0.714975845410628,0.8184615384615385,0.2204235419227707,0.9204152249134948,0.5660377358490566,0.7368421052631579,0.7193592222861026,"[[ 30  23]
 [ 95 266]]"

metrics_summary
mean,0.7734299516908212,0.857026646602088,0.36088424386242235,0.938054714967761,0.6745749100833366,0.7893624880797876,0.8005747623844048
std,0.03075895145841857,0.020292594220946716,0.07752251640643844,0.013789874119374188,0.07655753992425565,0.02998385269478173,0.04472856343206534

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_20_features_vgg_16_fc7_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc7_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc7.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,20
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
