performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.7478991596638656,0.5454545454545454,0.3831185126292913,0.4778761061946903,0.7830882352941176,0.6352941176470588,0.8202205882352941,"[[213  59]
 [ 31  54]]"
1,0.7478991596638656,0.5108695652173914,0.34335366916655435,0.47959183673469385,0.8118081180811808,0.5465116279069767,0.7937226465287909,"[[220  51]
 [ 39  47]]"
2,0.7591036414565826,0.5784313725490194,0.41133858053768463,0.5514018691588785,0.8153846153846154,0.6082474226804123,0.7689532117367168,"[[212  48]
 [ 38  59]]"
3,0.7507002801120448,0.4795321637426901,0.32456298462073,0.422680412371134,0.8021201413427562,0.5540540540540541,0.7723235603094261,"[[227  56]
 [ 33  41]]"
4,0.7787114845938375,0.5906735751295338,0.4623789892366248,0.4956521739130435,0.7921146953405018,0.7307692307692307,0.8331954783567688,"[[221  58]
 [ 21  57]]"

metrics_summary
mean,0.7568627450980392,0.540992244418636,0.384950547238177,0.48544047967448806,0.8009031610886342,0.6149752906115465,0.7976830970333993
std,0.011670961712044625,0.04141147760188911,0.04913615016810453,0.041195718273223,0.012039272052288153,0.06673084098205005,0.02550790198015673

parameters
logs_file_path,../heliyon_results/results_scenario_III/only_hospitalized_XGBoost_Classifier_1080_features_vgg_16_fc6_Oversampling.csv
experiment_name,only_hospitalized_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/only_hospitalized_vgg_16_fc6.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,1080
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
