performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8188405797101449,0.890190336749634,0.38160372923001407,0.918429003021148,0.5645161290322581,0.8636363636363636,0.8115148460410557,"[[ 35  27]
 [ 48 304]]"
1,0.8236714975845411,0.8934306569343067,0.39784278341535445,0.9300911854103343,0.603448275862069,0.8595505617977528,0.8115071677644323,"[[ 35  23]
 [ 50 306]]"
2,0.8091787439613527,0.8846715328467153,0.34227105119583273,0.9154078549848943,0.5333333333333333,0.8559322033898306,0.8105696798493408,"[[ 32  28]
 [ 51 303]]"
3,0.8188405797101449,0.8898678414096917,0.4102066804078047,0.9439252336448598,0.6666666666666666,0.8416666666666667,0.8213991769547325,"[[ 36  18]
 [ 57 303]]"
4,0.8140096618357487,0.8872620790629575,0.38643320958650124,0.9409937888198758,0.6415094339622641,0.8393351800554016,0.8172006480949146,"[[ 34  19]
 [ 58 303]]"

metrics_summary
mean,0.8169082125603865,0.8890844894006611,0.38367149076710144,0.9297694131762224,0.6018947677713181,0.852024195109203,0.8144383037408952
std,0.004926588902022001,0.002950290695703718,0.02293835630509071,0.011500753499392953,0.04871338004593112,0.009747314303219038,0.004199731326617732

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_2780_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,2780
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
