performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8091787439613527,0.882962962962963,0.3820381434254184,0.9226006191950464,0.5967741935483871,0.8465909090909091,0.7998075513196482,"[[ 37  25]
 [ 54 298]]"
1,0.821256038647343,0.8930635838150287,0.35722766757013424,0.9196428571428571,0.5344827586206896,0.8679775280898876,0.8155995738086014,"[[ 31  27]
 [ 47 309]]"
2,0.8357487922705314,0.9002932551319648,0.4488241230556238,0.9359756097560976,0.65,0.867231638418079,0.850141242937853,"[[ 39  21]
 [ 47 307]]"
3,0.8188405797101449,0.890190336749634,0.4006028639442081,0.9411764705882353,0.6481481481481481,0.8444444444444444,0.8260545267489712,"[[ 35  19]
 [ 56 304]]"
4,0.7995169082125604,0.8763040238450074,0.3948233568145804,0.9483870967741935,0.6981132075471698,0.814404432132964,0.8078712172685936,"[[ 37  16]
 [ 67 294]]"

metrics_summary
mean,0.8169082125603865,0.8885628325009195,0.396703230961993,0.9335565306912861,0.625503661572879,0.8481297904352569,0.8198948224167335
std,0.012163940398081333,0.008272185637162387,0.030029030468538442,0.010931453940076781,0.05566897994824122,0.01955588407537695,0.017431595528194323

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_920_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,920
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
