performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8285024154589372,0.8969521044992743,0.3908848566485552,0.9169139465875371,0.5483870967741935,0.8778409090909091,0.812958211143695,"[[ 34  28]
 [ 43 309]]"
1,0.7971014492753623,0.8746268656716417,0.3738022237406962,0.9331210191082803,0.6379310344827587,0.8230337078651685,0.8175368074389772,"[[ 37  21]
 [ 63 293]]"
2,0.8140096618357487,0.8845577211394303,0.43716272908409054,0.9424920127795527,0.7,0.8333333333333334,0.8514124293785311,"[[ 42  18]
 [ 59 295]]"
3,0.7971014492753623,0.8746268656716418,0.38753918663088044,0.9451612903225807,0.6851851851851852,0.8138888888888889,0.8084876543209876,"[[ 37  17]
 [ 67 293]]"
4,0.7705314009661836,0.8592592592592594,0.27359439081132353,0.9235668789808917,0.5471698113207547,0.8033240997229917,0.7792296033031935,"[[ 29  24]
 [ 71 290]]"

metrics_summary
mean,0.8014492753623189,0.8780045632482494,0.37259667738310914,0.9322510295557684,0.6237346255525784,0.8302841877802584,0.8139249411170768
std,0.019408028431498234,0.012459191797895437,0.05390624677007458,0.010797685283985132,0.06532003906404543,0.025764939989119988,0.023033117353253762

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_380_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,380
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
