performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8140096618357487,0.888243831640058,0.33869403833448236,0.9080118694362018,0.5,0.8693181818181818,0.7922699780058652,"[[ 31  31]
 [ 46 306]]"
1,0.8043478260869565,0.8834532374100719,0.2799364681831014,0.9056047197640118,0.4482758620689655,0.8623595505617978,0.7959850833010462,"[[ 26  32]
 [ 49 307]]"
2,0.7995169082125604,0.8766716196136701,0.36277905870935623,0.9247648902821317,0.6,0.8333333333333334,0.8327683615819209,"[[ 36  24]
 [ 59 295]]"
3,0.8164251207729468,0.888888888888889,0.387079860587959,0.9382716049382716,0.6296296296296297,0.8444444444444444,0.8087191358024692,"[[ 34  20]
 [ 56 304]]"
4,0.7922705314009661,0.8727810650887573,0.34450038402494615,0.9365079365079365,0.6226415094339622,0.817174515235457,0.7723566612658757,"[[ 33  20]
 [ 66 295]]"

metrics_summary
mean,0.8053140096618356,0.8820077285282892,0.342597961967969,0.9226322041857108,0.5601094002265115,0.845326005078643,0.8004198439914354
std,0.008986026684897709,0.00635506447538161,0.03558437467005502,0.013750378665927902,0.07273852786647471,0.018988806816445776,0.019944595646533298

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_1880_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,1880
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
