performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8260869565217391,0.8941176470588236,0.4191601772478962,0.926829268292683,0.6129032258064516,0.8636363636363636,0.8227181085043987,"[[ 38  24]
 [ 48 304]]"
1,0.8357487922705314,0.9014492753623189,0.4193522792545192,0.9311377245508982,0.603448275862069,0.8735955056179775,0.8197646261139094,"[[ 35  23]
 [ 45 311]]"
2,0.8164251207729468,0.887240356083086,0.41564372115918596,0.934375,0.65,0.844632768361582,0.8297787193973634,"[[ 39  21]
 [ 55 299]]"
3,0.7681159420289855,0.8549848942598188,0.32921888120812476,0.9370860927152318,0.6481481481481481,0.7861111111111111,0.7763631687242798,"[[ 35  19]
 [ 77 283]]"
4,0.785024154589372,0.8677563150074294,0.33458060770187564,0.9358974358974359,0.6226415094339622,0.8088642659279779,0.7789160089897037,"[[ 33  20]
 [ 69 292]]"

metrics_summary
mean,0.806280193236715,0.8811096975542952,0.3835911333143203,0.9330651042912498,0.6274282318501262,0.8353680029310023,0.805508126345931
std,0.02558106723647098,0.017212253323348855,0.042260521181749444,0.003701532662709866,0.018696130348583077,0.03309068607332501,0.023000270515159574

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_320_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,320
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
