performance_metrics_values
repetition,accuracy,f1_score,mcc,precision,specificity,recall,auc_roc,confusion_matrix
0,0.8357487922705314,0.9008746355685131,0.42893403040303646,0.9251497005988024,0.5967741935483871,0.8778409090909091,0.8143786656891496,"[[ 37  25]
 [ 43 309]]"
1,0.8188405797101449,0.8914616497829233,0.3530077778740202,0.9194029850746268,0.5344827586206896,0.8651685393258427,0.7942173576133281,"[[ 31  27]
 [ 48 308]]"
2,0.8357487922705314,0.9008746355685132,0.4324108561403682,0.9307228915662651,0.6166666666666667,0.8728813559322034,0.8379001883239172,"[[ 37  23]
 [ 45 309]]"
3,0.8454106280193237,0.9077809798270894,0.44622571667213545,0.9431137724550899,0.6481481481481481,0.875,0.8412808641975309,"[[ 35  19]
 [ 45 315]]"
4,0.7995169082125604,0.877761413843888,0.3547666335650447,0.9371069182389937,0.6226415094339622,0.8254847645429363,0.7933413474102337,"[[ 33  20]
 [ 63 298]]"

metrics_summary
mean,0.8270531400966185,0.8957506629181854,0.403069002930921,0.9310992535867555,0.6037426552835707,0.8632751137783783,0.8162236846468319
std,0.016210591048852682,0.010385060734563254,0.04057509353629239,0.008399788383597022,0.038318500230781184,0.019357741572584894,0.02053785256821072

parameters
logs_file_path,../heliyon_results/results_scenario_III/hospitalized_and_urgencies_XGBoost_Classifier_3420_features_vgg_16_fc6_Oversampling.csv
experiment_name,hospitalized_and_urgencies_vgg_16_fc6_Oversampling
model,XGBoost_Classifier
dataset_path,../built_dataset/hospitalized_and_urgencies_vgg_16_fc6.csv
preprocessing,Standardization
manual_seeds,"[0, 1, 2, 3, 4]"
balancing,Oversampling
imputation,No_Imputation_Model
csv_path_with_attrs_types,../original_dataset/attrs_headers_types.csv
feature_retrieval,MutualInformation
store_features_selection_report,True
splitting,Cross_Val_And_Holdout
noftopfeatures,3420
nof_folds,5
nofsplits,5
n_neighbors,5
test_size,0.2
plot_data,False
